"rho","n","EstimandScenario","j","Method","estimate","se","pvalue","converged","true_B"
"0.6",100,"Large",5,"Trd",-0.0400273568624054,0.320417367664674,0.900584860385738,TRUE,-0.5108
"0.6",100,"Large",5,"CITS",-0.517232262639895,0.0747716366432947,4.59706546079468e-12,TRUE,-0.5108
"0.6",100,"Large",5,"CITS_0.4_constant",-0.393709857567624,0.071446025026284,3.57629859105481e-08,TRUE,-0.5108
"0.6",100,"Large",5,"CITS_spill_3pct",-0.401137420759002,0.0746649557519914,7.76527413114031e-08,TRUE,-0.5108
"0.6",100,"Large",6,"Trd",-0.623841682775184,0.197383711731751,0.00157469952160586,TRUE,-0.5108
"0.6",100,"Large",6,"CITS",-0.498640286485779,0.0526512973914653,2.78194818436705e-21,TRUE,-0.5108
"0.6",100,"Large",6,"CITS_0.4_constant",-0.539132416791378,0.0577319842141968,9.76720309363425e-21,TRUE,-0.5108
"0.6",100,"Large",6,"CITS_spill_3pct",-0.383913733285016,0.0519787842002512,1.51346081547134e-13,TRUE,-0.5108
"0.6",100,"Large",7,"Trd",-0.674100714664607,0.218957511076135,0.00207917956083154,TRUE,-0.5108
"0.6",100,"Large",7,"CITS",-0.61054836181129,0.0790151166891623,1.10126458071965e-14,TRUE,-0.5108
"0.6",100,"Large",7,"CITS_0.4_constant",-0.530823763578939,0.0829060032815519,1.52634910881582e-10,TRUE,-0.5108
"0.6",100,"Large",7,"CITS_spill_3pct",-0.478693608687806,0.0774916804148469,6.51844516757278e-10,TRUE,-0.5108
"0.6",100,"Large",8,"Trd",-0.481218920423454,0.183655697429602,0.00878722316434776,TRUE,-0.5108
"0.6",100,"Large",8,"CITS",-0.597522658410289,0.0690687940318501,5.09949364670786e-18,TRUE,-0.5108
"0.6",100,"Large",8,"CITS_0.4_constant",-0.583004798244906,0.0586881465671988,2.96296816170144e-23,TRUE,-0.5108
"0.6",100,"Large",8,"CITS_spill_3pct",-0.491303943253703,0.074359256828649,3.91747064498198e-11,TRUE,-0.5108
"0.6",100,"Large",9,"Trd",0.203999008550738,0.277657090741668,0.46251269007208,TRUE,-0.5108
"0.6",100,"Large",9,"CITS",-0.482372233365095,0.0540348773501602,4.37506414986368e-19,TRUE,-0.5108
"0.6",100,"Large",9,"CITS_0.4_constant",-0.374602936451279,0.0801738586695067,2.97725803007239e-06,TRUE,-0.5108
"0.6",100,"Large",9,"CITS_spill_3pct",-0.383199757172738,0.0546171516945286,2.28136062559444e-12,TRUE,-0.5108
"0.6",100,"Large",10,"Trd",-0.848992568444644,0.29055902922525,0.00347871927694374,TRUE,-0.5108
"0.6",100,"Large",10,"CITS",-0.630497411363941,0.04098214850773,2.07385950089461e-53,TRUE,-0.5108
"0.6",100,"Large",10,"CITS_0.4_constant",-0.657721619137351,0.0652824778196092,7.12535201328247e-24,TRUE,-0.5108
"0.6",100,"Large",10,"CITS_spill_3pct",-0.532768635309255,0.0470234025341548,9.33522968000319e-30,TRUE,-0.5108
"0.6",100,"Large",11,"Trd",-0.85575863733684,0.203199584686438,2.53771296808091e-05,TRUE,-0.5108
"0.6",100,"Large",11,"CITS",-0.418961483664612,0.0613745276229493,8.71272266094919e-12,TRUE,-0.5108
"0.6",100,"Large",11,"CITS_0.4_constant",-0.396620556646918,0.0695949105872713,1.20520744756581e-08,TRUE,-0.5108
"0.6",100,"Large",11,"CITS_spill_3pct",-0.332609346809772,0.061094889854643,5.20552470807459e-08,TRUE,-0.5108
"0.6",100,"Large",12,"Trd",-0.201894589473969,0.378843177698468,0.594086249675184,TRUE,-0.5108
"0.6",100,"Large",12,"CITS",-0.46918075378344,0.0611092299680678,1.61920229524602e-14,TRUE,-0.5108
"0.6",100,"Large",12,"CITS_0.4_constant",-0.464415710462843,0.0940228393868629,7.83663197681279e-07,TRUE,-0.5108
"0.6",100,"Large",12,"CITS_spill_3pct",-0.351122000609385,0.0580475945793144,1.45870800434381e-09,TRUE,-0.5108
"0.6",100,"Large",13,"Trd",-0.614222752781655,0.308915456616199,0.0467763202135574,TRUE,-0.5108
"0.6",100,"Large",13,"CITS",-0.55763546695146,0.0793461443010395,2.09689693696529e-12,TRUE,-0.5108
"0.6",100,"Large",13,"CITS_0.4_constant",-0.563891136167631,0.0991328393498617,1.28357212653131e-08,TRUE,-0.5108
"0.6",100,"Large",13,"CITS_spill_3pct",-0.456492568358461,0.0821977289168854,2.79859850042588e-08,TRUE,-0.5108
"0.6",100,"Large",14,"Trd",-0.393108416220015,0.240793602142604,0.102562956777716,TRUE,-0.5108
"0.6",100,"Large",14,"CITS",-0.588518048748459,0.0778127898433953,3.93102889491521e-14,TRUE,-0.5108
"0.6",100,"Large",14,"CITS_0.4_constant",-0.563786548988214,0.070357935707817,1.11834847531194e-15,TRUE,-0.5108
"0.6",100,"Large",14,"CITS_spill_3pct",-0.480019059902948,0.0737834084840446,7.72882292602386e-11,TRUE,-0.5108
"0.6",100,"Large",15,"Trd",-0.525728327989537,0.311892704066618,0.0918716419407828,TRUE,-0.5108
"0.6",100,"Large",15,"CITS",-0.480235961448572,0.0709943333432099,1.3383813070811e-11,TRUE,-0.5108
"0.6",100,"Large",15,"CITS_0.4_constant",-0.578818987931903,0.0762283315824734,3.12036389679474e-14,TRUE,-0.5108
"0.6",100,"Large",15,"CITS_spill_3pct",-0.398858728402555,0.0690090163950144,7.47868037891012e-09,TRUE,-0.5108
"0.6",100,"Large",16,"Trd",-0.594460779538998,0.160265436330577,0.000207893513077493,TRUE,-0.5108
"0.6",100,"Large",16,"CITS",-0.499153416735325,0.0732254591036651,9.31782633079163e-12,TRUE,-0.5108
"0.6",100,"Large",16,"CITS_0.4_constant",-0.52648057329315,0.0695092911570087,3.61215259853539e-14,TRUE,-0.5108
"0.6",100,"Large",16,"CITS_spill_3pct",-0.411214296308217,0.0689073404119152,2.40707688063656e-09,TRUE,-0.5108
"0.6",100,"Large",17,"Trd",-0.265356325079828,0.205615105328361,0.196860183703784,TRUE,-0.5108
"0.6",100,"Large",17,"CITS",-0.518589762530372,0.0592071070003817,1.97146235630425e-18,TRUE,-0.5108
"0.6",100,"Large",17,"CITS_0.4_constant",-0.4541007593736,0.0650812254512005,3.00593533788441e-12,TRUE,-0.5108
"0.6",100,"Large",17,"CITS_spill_3pct",-0.410730337980007,0.0565058586197659,3.6266865328111e-13,TRUE,-0.5108
"0.6",100,"Large",18,"Trd",-0.255641203117834,0.219586555494621,0.244345672953821,TRUE,-0.5108
"0.6",100,"Large",18,"CITS",-0.456311381470598,0.0765900403265984,2.55589981793899e-09,TRUE,-0.5108
"0.6",100,"Large",18,"CITS_0.4_constant",-0.360415488640655,0.0751823296276222,1.63581566232447e-06,TRUE,-0.5108
"0.6",100,"Large",18,"CITS_spill_3pct",-0.349621434091974,0.0787989526656138,9.12724795719393e-06,TRUE,-0.5108
"0.6",100,"Large",19,"Trd",-0.624676596882151,0.209418331783409,0.00285519442516879,TRUE,-0.5108
"0.6",100,"Large",19,"CITS",-0.324136399738139,0.0720999591276425,6.93567552692893e-06,TRUE,-0.5108
"0.6",100,"Large",19,"CITS_0.4_constant",-0.337959622100559,0.0679298612359933,6.52051963947907e-07,TRUE,-0.5108
"0.6",100,"Large",19,"CITS_spill_3pct",-0.198218520545963,0.0692689495612577,0.00421537410789441,TRUE,-0.5108
"0.6",100,"Large",20,"Trd",-0.999933893355496,0.210583988861451,2.05047236033968e-06,TRUE,-0.5108
"0.6",100,"Large",20,"CITS",-0.511534588480501,0.0450908543002645,7.89485046833531e-30,TRUE,-0.5108
"0.6",100,"Large",20,"CITS_0.4_constant",-0.465031446392501,0.0649308248067608,7.95363113162107e-13,TRUE,-0.5108
"0.6",100,"Large",20,"CITS_spill_3pct",-0.410970445589086,0.0441368268747589,1.26298463748911e-20,TRUE,-0.5108
"0.6",150,"Small",1,"Trd",-0.137302697031681,0.200241162778604,0.49291071145894,TRUE,-0.0408
"0.6",150,"Small",1,"CITS",0.0885657663974694,0.0397388749035555,0.0258343147553256,TRUE,-0.0408
"0.6",150,"Small",1,"CITS_0.4_constant",0.0917041680602182,0.0439995911135777,0.0371415236033793,TRUE,-0.0408
"0.6",150,"Small",1,"CITS_spill_3pct",0.202350632587142,0.0376310296718478,7.5641292770605e-08,TRUE,-0.0408
"0.6",150,"Small",2,"Trd",-0.0849235926395228,0.225957409809022,0.7070366390992,TRUE,-0.0408
"0.6",150,"Small",2,"CITS",-0.0624290145254586,0.0569689009450297,0.273147155102565,TRUE,-0.0408
"0.6",150,"Small",2,"CITS_0.4_constant",-0.053807274186317,0.0566978309707803,0.342611349393059,TRUE,-0.0408
"0.6",150,"Small",2,"CITS_spill_3pct",0.0426670505988977,0.0534752897067099,0.424938107103116,TRUE,-0.0408
"0.6",150,"Small",3,"Trd",0.00488583530409431,0.25018134931856,0.984418963348341,TRUE,-0.0408
"0.6",150,"Small",3,"CITS",-0.125473780104367,0.0546776044378364,0.0217449940055578,TRUE,-0.0408
"0.6",150,"Small",3,"CITS_0.4_constant",-0.091053874743442,0.0601456995869414,0.130054155846804,TRUE,-0.0408
"0.6",150,"Small",3,"CITS_spill_3pct",-0.018307647687654,0.0535843371469691,0.732606453963232,TRUE,-0.0408
"0.6",150,"Small",4,"Trd",0.161219895900853,0.142566014373488,0.258120833788282,TRUE,-0.0408
"0.6",150,"Small",4,"CITS",-0.0498861408326831,0.0522120028784509,0.339348410456786,TRUE,-0.0408
"0.6",150,"Small",4,"CITS_0.4_constant",0.0126274080967722,0.0481759822876111,0.79323661527682,TRUE,-0.0408
"0.6",150,"Small",4,"CITS_spill_3pct",0.0310946051098278,0.0539958407030026,0.564702800150696,TRUE,-0.0408
"0.6",150,"Small",5,"Trd",-0.464637067295082,0.157197939266829,0.00311914571754117,TRUE,-0.0408
"0.6",150,"Small",5,"CITS",0.0402028292371769,0.0547810719121562,0.46302080725526,TRUE,-0.0408
"0.6",150,"Small",5,"CITS_0.4_constant",-0.0525541348200475,0.0602403608172818,0.382986180680697,TRUE,-0.0408
"0.6",150,"Small",5,"CITS_spill_3pct",0.127520740456372,0.0593230349366253,0.0315869424144531,TRUE,-0.0408
"0.6",150,"Small",6,"Trd",0.00958939535168871,0.179244952702009,0.957334462402017,TRUE,-0.0408
"0.6",150,"Small",6,"CITS",-0.0803914621591007,0.0571397848719923,0.159449264493028,TRUE,-0.0408
"0.6",150,"Small",6,"CITS_0.4_constant",0.00535709278719606,0.058043281391543,0.926463823297622,TRUE,-0.0408
"0.6",150,"Small",6,"CITS_spill_3pct",0.00711755428832775,0.0568775632032671,0.90041416389751,TRUE,-0.0408
"0.6",150,"Small",7,"Trd",-0.0426429284857125,0.135277705419118,0.75259074777786,TRUE,-0.0408
"0.6",150,"Small",7,"CITS",-0.0687392151070404,0.043714672169661,0.115845808230308,TRUE,-0.0408
"0.6",150,"Small",7,"CITS_0.4_constant",-0.0152062005473556,0.0492658206232842,0.757583072013115,TRUE,-0.0408
"0.6",150,"Small",7,"CITS_spill_3pct",0.007608717491064,0.0410535380473494,0.852965140918428,TRUE,-0.0408
"0.6",150,"Small",8,"Trd",0.167318893970527,0.198317545549324,0.398841631189701,TRUE,-0.0408
"0.6",150,"Small",8,"CITS",-0.0738415675930133,0.0585700057605431,0.207402423332698,TRUE,-0.0408
"0.6",150,"Small",8,"CITS_0.4_constant",-0.00394935089195574,0.0477659438028526,0.934104945025577,TRUE,-0.0408
"0.6",150,"Small",8,"CITS_spill_3pct",0.0142239787764966,0.0557929634553536,0.79876777067238,TRUE,-0.0408
"0.6",150,"Small",9,"Trd",-0.421893259926483,0.180392034789298,0.0193479771913348,TRUE,-0.0408
"0.6",150,"Small",9,"CITS",-0.130593221973956,0.0542809268618208,0.0161337050696422,TRUE,-0.0408
"0.6",150,"Small",9,"CITS_0.4_constant",-0.0502990260003315,0.0577316552186122,0.383614625637495,TRUE,-0.0408
"0.6",150,"Small",9,"CITS_spill_3pct",-0.00599853130523439,0.0560024436800828,0.914700161911137,TRUE,-0.0408
"0.6",150,"Small",10,"Trd",0.0197372752324314,0.219047956537331,0.928203924303249,TRUE,-0.0408
"0.6",150,"Small",10,"CITS",-0.0539402058670531,0.0543331170978375,0.320822795714889,TRUE,-0.0408
"0.6",150,"Small",10,"CITS_0.4_constant",-0.00894095156708984,0.0584630889873565,0.878450896231557,TRUE,-0.0408
"0.6",150,"Small",10,"CITS_spill_3pct",0.0539050623849546,0.0571660968952372,0.345703871625479,TRUE,-0.0408
"0.6",150,"Small",11,"Trd",-0.162180488894209,0.13845954987499,0.241470033220845,TRUE,-0.0408
"0.6",150,"Small",11,"CITS",-0.0536469040133952,0.0577308111212171,0.352754624549811,TRUE,-0.0408
"0.6",150,"Small",11,"CITS_0.4_constant",-0.103023995714994,0.0459952642541188,0.0250985404198378,TRUE,-0.0408
"0.6",150,"Small",11,"CITS_spill_3pct",0.0454401327505774,0.0576829417175306,0.430838942316975,TRUE,-0.0408
"0.6",150,"Small",12,"Trd",-0.224363349817856,0.167278054125263,0.179836077256645,TRUE,-0.0408
"0.6",150,"Small",12,"CITS",-0.0971313881876325,0.0565701209105064,0.0859775874827904,TRUE,-0.0408
"0.6",150,"Small",12,"CITS_0.4_constant",-0.033557095896839,0.0563488979280348,0.551493560120034,TRUE,-0.0408
"0.6",150,"Small",12,"CITS_spill_3pct",0.0181364421171647,0.0553187088349779,0.7430222996525,TRUE,-0.0408
"0.6",150,"Small",13,"Trd",-0.217809805665873,0.282122445085274,0.440090751198002,TRUE,-0.0408
"0.6",150,"Small",13,"CITS",-0.100517553673375,0.0588657151159777,0.0877154506748467,TRUE,-0.0408
"0.6",150,"Small",13,"CITS_0.4_constant",-0.0324001976499867,0.0603396390751194,0.591292668004451,TRUE,-0.0408
"0.6",150,"Small",13,"CITS_spill_3pct",-0.0128949602599901,0.0577223627810187,0.823227110878299,TRUE,-0.0408
"0.6",150,"Small",14,"Trd",0.177124100034825,0.170882974401991,0.299958305691389,TRUE,-0.0408
"0.6",150,"Small",14,"CITS",-0.0047197074892746,0.0552724852984832,0.931951487236706,TRUE,-0.0408
"0.6",150,"Small",14,"CITS_0.4_constant",-0.00847009361222641,0.0632463752592515,0.89346409666252,TRUE,-0.0408
"0.6",150,"Small",14,"CITS_spill_3pct",0.104226281799976,0.0570315249404547,0.0676215446263375,TRUE,-0.0408
"0.6",150,"Small",15,"Trd",0.223867048077304,0.187438434652175,0.232341183343759,TRUE,-0.0408
"0.6",150,"Small",15,"CITS",0.0596898443257995,0.0486844093946899,0.220177354169383,TRUE,-0.0408
"0.6",150,"Small",15,"CITS_0.4_constant",0.0912270772177077,0.0543232345620811,0.0930861706823301,TRUE,-0.0408
"0.6",150,"Small",15,"CITS_spill_3pct",0.144493804318623,0.0495771182425708,0.00356229037865159,TRUE,-0.0408
"0.6",150,"Small",16,"Trd",-0.00536968937791946,0.18666199535981,0.977050489566756,TRUE,-0.0408
"0.6",150,"Small",16,"CITS",0.0346556918214221,0.0472882697495825,0.463643687029574,TRUE,-0.0408
"0.6",150,"Small",16,"CITS_0.4_constant",-0.0457042539503224,0.0631008078757117,0.46887828137076,TRUE,-0.0408
"0.6",150,"Small",16,"CITS_spill_3pct",0.160081706689293,0.0499670502822859,0.00135652385978119,TRUE,-0.0408
"0.6",150,"Small",17,"Trd",0.239507651137119,0.164961135070346,0.146528436265312,TRUE,-0.0408
"0.6",150,"Small",17,"CITS",-0.0356315851835617,0.0517111628512272,0.49079170077973,TRUE,-0.0408
"0.6",150,"Small",17,"CITS_0.4_constant",0.0312665640321154,0.0503813390187687,0.534864080158984,TRUE,-0.0408
"0.6",150,"Small",17,"CITS_spill_3pct",0.0723264562811671,0.0561669052494079,0.19784835275962,TRUE,-0.0408
"0.6",150,"Small",18,"Trd",-0.169806727353853,0.178855885403317,0.342414510655591,TRUE,-0.0408
"0.6",150,"Small",18,"CITS",0.0804348554552188,0.0637504737747599,0.207051772791708,TRUE,-0.0408
"0.6",150,"Small",18,"CITS_0.4_constant",0.0375400492891951,0.0560110793618399,0.5027141004619,TRUE,-0.0408
"0.6",150,"Small",18,"CITS_spill_3pct",0.202786251792265,0.0643517042747575,0.00162591059971291,TRUE,-0.0408
"0.6",150,"Small",19,"Trd",-0.287620527579571,0.197905530904172,0.146134279804867,TRUE,-0.0408
"0.6",150,"Small",19,"CITS",-0.00594751909532914,0.0652282654004062,0.927349495098722,TRUE,-0.0408
"0.6",150,"Small",19,"CITS_0.4_constant",-0.0254107065300134,0.0605081660784377,0.674518331939254,TRUE,-0.0408
"0.6",150,"Small",19,"CITS_spill_3pct",0.124792432570055,0.0658320854713911,0.058010683137723,TRUE,-0.0408
"0.6",150,"Small",20,"Trd",0.0342824386773186,0.184384829455145,0.852500645332689,TRUE,-0.0408
"0.6",150,"Small",20,"CITS",-0.122082902034728,0.0603839483227656,0.0431993535725791,TRUE,-0.0408
"0.6",150,"Small",20,"CITS_0.4_constant",-0.0929313573499101,0.0621957305352888,0.135129667985926,TRUE,-0.0408
"0.6",150,"Small",20,"CITS_spill_3pct",-0.0323840148760878,0.0601863586901273,0.590533989434156,TRUE,-0.0408
"0.6",150,"Moderate",1,"Trd",-0.379600545708512,0.164958508266488,0.021381004835079,TRUE,-0.3567
"0.6",150,"Moderate",1,"CITS",-0.351254393256731,0.0523144253097322,1.88979903119446e-11,TRUE,-0.3567
"0.6",150,"Moderate",1,"CITS_0.4_constant",-0.285757107823711,0.0518014537917682,3.46030632780691e-08,TRUE,-0.3567
"0.6",150,"Moderate",1,"CITS_spill_3pct",-0.282603901603676,0.0512590214588033,3.52263322631428e-08,TRUE,-0.3567
"0.6",150,"Moderate",2,"Trd",-0.598525973836337,0.204146043240363,0.00336947339599708,TRUE,-0.3567
"0.6",150,"Moderate",2,"CITS",-0.373307740018582,0.0575123075573271,8.53142416410183e-11,TRUE,-0.3567
"0.6",150,"Moderate",2,"CITS_0.4_constant",-0.384223929114538,0.0582180935635416,4.11896257718818e-11,TRUE,-0.3567
"0.6",150,"Moderate",2,"CITS_spill_3pct",-0.232191384777108,0.062220932806002,0.00019017335599851,TRUE,-0.3567
"0.6",150,"Moderate",3,"Trd",-0.333793793681627,0.183385752541956,0.0687326648609565,TRUE,-0.3567
"0.6",150,"Moderate",3,"CITS",-0.41798960805307,0.0676290943937858,6.38510899286191e-10,TRUE,-0.3567
"0.6",150,"Moderate",3,"CITS_0.4_constant",-0.402830544372146,0.0623483443756425,1.04036571248272e-10,TRUE,-0.3567
"0.6",150,"Moderate",3,"CITS_spill_3pct",-0.3063503958034,0.0677886033757985,6.20731332818372e-06,TRUE,-0.3567
"0.6",150,"Moderate",4,"Trd",-0.235257405618899,0.24595323350064,0.338813242078356,TRUE,-0.3567
"0.6",150,"Moderate",4,"CITS",-0.336132699483364,0.0446301986390026,5.01576259019489e-14,TRUE,-0.3567
"0.6",150,"Moderate",4,"CITS_0.4_constant",-0.340372699187114,0.057731147596494,3.72815655396345e-09,TRUE,-0.3567
"0.6",150,"Moderate",4,"CITS_spill_3pct",-0.233742953710163,0.0417489705652457,2.15875898555042e-08,TRUE,-0.3567
"0.6",150,"Moderate",5,"Trd",-0.714188210220569,0.28452487460035,0.0120694186519423,TRUE,-0.3567
"0.6",150,"Moderate",5,"CITS",-0.306244851007768,0.0609400124665276,5.0251695887195e-07,TRUE,-0.3567
"0.6",150,"Moderate",5,"CITS_0.4_constant",-0.345021887448118,0.0706791624218515,1.05270167642147e-06,TRUE,-0.3567
"0.6",150,"Moderate",5,"CITS_spill_3pct",-0.178933241969376,0.0594676397907231,0.00262180010326122,TRUE,-0.3567
"0.6",150,"Moderate",6,"Trd",-0.270672940726759,0.22729171328101,0.233707977857779,TRUE,-0.3567
"0.6",150,"Moderate",6,"CITS",-0.344240699132429,0.0494202789204685,3.27063252321318e-12,TRUE,-0.3567
"0.6",150,"Moderate",6,"CITS_0.4_constant",-0.294820514465924,0.0503672274439025,4.81567214242709e-09,TRUE,-0.3567
"0.6",150,"Moderate",6,"CITS_spill_3pct",-0.25689296443584,0.0474974464825796,6.35321943071932e-08,TRUE,-0.3567
"0.6",150,"Moderate",7,"Trd",-0.473281701005648,0.205356078882856,0.0211840506371394,TRUE,-0.3567
"0.6",150,"Moderate",7,"CITS",-0.286869664658922,0.060270110468043,1.93848732601627e-06,TRUE,-0.3567
"0.6",150,"Moderate",7,"CITS_0.4_constant",-0.405037525744607,0.0635581905006744,1.85724301878645e-10,TRUE,-0.3567
"0.6",150,"Moderate",7,"CITS_spill_3pct",-0.171979422349973,0.0560349986483049,0.00214673827245618,TRUE,-0.3567
"0.6",150,"Moderate",8,"Trd",-0.787596171277455,0.217324681109204,0.000290022088612026,TRUE,-0.3567
"0.6",150,"Moderate",8,"CITS",-0.48523893308383,0.060680692422858,1.27906894566744e-15,TRUE,-0.3567
"0.6",150,"Moderate",8,"CITS_0.4_constant",-0.479341468806038,0.0633969221134772,4.00111271240594e-14,TRUE,-0.3567
"0.6",150,"Moderate",8,"CITS_spill_3pct",-0.372112218589495,0.0584812901292681,1.97943932114896e-10,TRUE,-0.3567
"0.6",150,"Moderate",9,"Trd",-0.52927641919408,0.184563137460122,0.00413434038105878,TRUE,-0.3567
"0.6",150,"Moderate",9,"CITS",-0.295914434915783,0.0600859412094291,8.44237446483719e-07,TRUE,-0.3567
"0.6",150,"Moderate",9,"CITS_0.4_constant",-0.278386907723481,0.0604658075901446,4.1437575349108e-06,TRUE,-0.3567
"0.6",150,"Moderate",9,"CITS_spill_3pct",-0.160100950341363,0.0626063474077408,0.0105499156152995,TRUE,-0.3567
"0.6",150,"Moderate",10,"Trd",-0.478961222948098,0.202697404224301,0.0181307450166792,TRUE,-0.3567
"0.6",150,"Moderate",10,"CITS",-0.432125039558244,0.049948043885767,5.08310135843119e-18,TRUE,-0.3567
"0.6",150,"Moderate",10,"CITS_0.4_constant",-0.468068553775368,0.0526495769588034,6.09647723104587e-19,TRUE,-0.3567
"0.6",150,"Moderate",10,"CITS_spill_3pct",-0.312355008582318,0.0514303953229607,1.25265716642404e-09,TRUE,-0.3567
"0.6",150,"Moderate",11,"Trd",-0.43721067299331,0.149490896816469,0.00344828112448022,TRUE,-0.3567
"0.6",150,"Moderate",11,"CITS",-0.483968384027377,0.0480287353757688,7.0080135148547e-24,TRUE,-0.3567
"0.6",150,"Moderate",11,"CITS_0.4_constant",-0.48100662933513,0.0493449455051893,1.88434999764323e-22,TRUE,-0.3567
"0.6",150,"Moderate",11,"CITS_spill_3pct",-0.366518590354799,0.050262539038049,3.05199758580755e-13,TRUE,-0.3567
"0.6",150,"Moderate",12,"Trd",-0.0986772204775323,0.171576120426142,0.565208715404469,TRUE,-0.3567
"0.6",150,"Moderate",12,"CITS",-0.254693914506092,0.0495350134711195,2.72271347895352e-07,TRUE,-0.3567
"0.6",150,"Moderate",12,"CITS_0.4_constant",-0.367208360918378,0.0535971955063792,7.32019551695452e-12,TRUE,-0.3567
"0.6",150,"Moderate",12,"CITS_spill_3pct",-0.142664303879389,0.0517694125020663,0.00585551579271917,TRUE,-0.3567
"0.6",150,"Moderate",13,"Trd",0.0048805991301229,0.159585086794422,0.975602057761514,TRUE,-0.3567
"0.6",150,"Moderate",13,"CITS",-0.337379564237591,0.0569317168296033,3.10329248120448e-09,TRUE,-0.3567
"0.6",150,"Moderate",13,"CITS_0.4_constant",-0.308656056578228,0.0539730646680045,1.07338706742775e-08,TRUE,-0.3567
"0.6",150,"Moderate",13,"CITS_spill_3pct",-0.216643759491113,0.0546301850861384,7.31986414725517e-05,TRUE,-0.3567
"0.6",150,"Moderate",14,"Trd",-0.770166843314229,0.232035136107971,0.000902815723096972,TRUE,-0.3567
