"rho","n","EstimandScenario","Method","R_total","R_converged","nonconv_rate","true_val","B_hat","Bias","MCSE_Bias","Bias_percent","MSE_estimate","MCSE_MSE","coverage","MCSE_coverage","power","MCSE_power","Empirical_SE","avg_model_SE","ratio_Emp_ModelSE","power_pct","MCSE_power_pct","coverage_pct","MCSE_cov_pct"
"0.8",20,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2625,0.0942,0.0041,26.41,0.1577,0.00233699045923012,0.489525782688766,0.0054,0.58195211786372,0.0053,0.3858,0.1547,2.4939,58.2,0.53,48.95,0.54
"0.8",20,"Moderate","Trd",8688,8688,0,-0.3567,-0.3404,0.0163,0.0058,4.57,0.2949,0.0045012282916825,0.699125230202578,0.0049,0.394682320441989,0.0052,0.5428,0.3291,1.6493,39.47,0.52,69.91,0.49
"0.8",20,"Large","CITS",8688,8688,0,-0.5108,-0.5223,-0.0115,0.0041,2.25,0.1443,0.00225896058412884,0.505985267034991,0.0054,0.761740331491713,0.0046,0.3797,0.1529,2.4833,76.17,0.46,50.6,0.54
"0.8",20,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5152,-0.0044,0.0039,0.86,0.1354,0.00204685143907988,0.588052486187845,0.0053,0.72018876611418,0.0048,0.368,0.1692,2.1749,72.02,0.48,58.81,0.53
"0.8",20,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4175,0.0933,0.0041,18.27,0.1533,0.00232678814232147,0.495050644567219,0.0054,0.686809392265193,0.005,0.3803,0.1528,2.4889,68.68,0.5,49.51,0.54
"0.8",20,"Large","Trd",8688,8688,0,-0.5108,-0.4842,0.0266,0.0058,5.21,0.2947,0.00446566381870289,0.696593001841621,0.0049,0.463973296500921,0.0054,0.5422,0.3291,1.6475,46.4,0.54,69.66,0.49
"0.8",24,"Small","CITS",8688,8688,0,-0.0408,-0.0517,-0.0109,0.0039,26.72,0.1331,0.00203470982929263,0.524171270718232,0.0054,0.476519337016575,0.0054,0.3646,0.1503,2.4258,47.65,0.54,52.42,0.54
"0.8",24,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0479,-0.0071,0.0039,17.4,0.1323,0.00202067608197528,0.589548802946593,0.0053,0.416551565377532,0.0053,0.3637,0.1668,2.1805,41.66,0.53,58.95,0.53
"0.8",24,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0539,0.0947,0.0039,232.11,0.1422,0.00212203419519936,0.503453038674033,0.0054,0.485151933701657,0.0054,0.3651,0.1504,2.4275,48.52,0.54,50.35,0.54
"0.8",24,"Small","Trd",8688,8688,0,-0.0408,-0.0252,0.0156,0.0058,38.24,0.2958,0.00456186759201359,0.717541436464088,0.0048,0.282918968692449,0.0048,0.5437,0.3405,1.5968,28.29,0.48,71.75,0.48
"0.8",24,"Moderate","CITS",8688,8688,0,-0.3567,-0.3672,-0.0105,0.0039,2.94,0.1337,0.0020556388633862,0.515078268876611,0.0054,0.657343462246777,0.0051,0.3655,0.1493,2.4481,65.73,0.51,51.51,0.54
"0.8",24,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3601,-0.0034,0.0039,0.95,0.1297,0.00198006394357693,0.585750460405157,0.0053,0.589433701657459,0.0053,0.3601,0.1661,2.168,58.94,0.53,58.58,0.53
"0.8",24,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2626,0.0941,0.0039,26.38,0.1424,0.00211630872253142,0.497697974217311,0.0054,0.571362799263352,0.0053,0.3654,0.1492,2.4491,57.14,0.53,49.77,0.54
"0.8",24,"Moderate","Trd",8688,8688,0,-0.3567,-0.3325,0.0242,0.0059,6.78,0.303,0.00460482830754418,0.704995395948435,0.0049,0.37085635359116,0.0052,0.55,0.3388,1.6234,37.09,0.52,70.5,0.49
"0.8",24,"Large","CITS",8688,8688,0,-0.5108,-0.5249,-0.0141,0.0039,2.76,0.133,0.00213148173614021,0.530732044198895,0.0054,0.774401473296501,0.0045,0.3644,0.1491,2.444,77.44,0.45,53.07,0.54
"0.8",24,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5193,-0.0085,0.0039,1.66,0.1356,0.00202122764493159,0.573089318600368,0.0053,0.729396869244936,0.0048,0.3681,0.1658,2.2201,72.94,0.48,57.31,0.53
"0.8",24,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4196,0.0912,0.0039,17.85,0.1412,0.00216861287887583,0.505755064456722,0.0054,0.693945672191529,0.0049,0.3645,0.1491,2.4447,69.39,0.49,50.58,0.54
"0.8",24,"Large","Trd",8688,8688,0,-0.5108,-0.4913,0.0195,0.006,3.82,0.3165,0.00486891511256212,0.696132596685083,0.0049,0.460520257826888,0.0053,0.5623,0.337,1.6685,46.05,0.53,69.61,0.49
"0.8",28,"Small","CITS",8688,8688,0,-0.0408,-0.0535,-0.0127,0.0037,31.13,0.1161,0.00177694191440976,0.552831491712707,0.0053,0.45177255985267,0.0053,0.3406,0.1455,2.3409,45.18,0.53,55.28,0.53
"0.8",28,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0506,-0.0098,0.0037,24.02,0.1211,0.00187408299056341,0.598526703499079,0.0053,0.402048802946593,0.0053,0.3479,0.1621,2.1462,40.2,0.53,59.85,0.53
"0.8",28,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0519,0.0927,0.0037,227.21,0.1245,0.00183638526932855,0.518876611418048,0.0054,0.46316758747698,0.0053,0.3404,0.1454,2.3411,46.32,0.53,51.89,0.54
"0.8",28,"Small","Trd",8688,8688,0,-0.0408,-0.0311,0.0097,0.006,23.77,0.3089,0.00479615009374131,0.7222605893186,0.0048,0.280962246777164,0.0048,0.5557,0.3461,1.6056,28.1,0.48,72.23,0.48
"0.8",28,"Moderate","CITS",8688,8688,0,-0.3567,-0.3702,-0.0135,0.0037,3.78,0.1167,0.00180843363431881,0.548918047882136,0.0053,0.653430018416206,0.0051,0.3414,0.1456,2.3448,65.34,0.51,54.89,0.53
"0.8",28,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3623,-0.0056,0.0037,1.57,0.1197,0.00178670424442989,0.602555248618785,0.0053,0.591620626151013,0.0053,0.3459,0.1625,2.1286,59.16,0.53,60.26,0.53
"0.8",28,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2653,0.0914,0.0037,25.62,0.1251,0.00186621329163355,0.531883057090239,0.0054,0.571017495395948,0.0053,0.3416,0.1457,2.3445,57.1,0.53,53.19,0.54
"0.8",28,"Moderate","Trd",8688,8688,0,-0.3567,-0.3349,0.0218,0.006,6.11,0.3165,0.00482954358617564,0.715469613259669,0.0048,0.36774861878453,0.0052,0.5622,0.3466,1.622,36.77,0.52,71.55,0.48
"0.8",28,"Large","CITS",8688,8688,0,-0.5108,-0.5276,-0.0168,0.0036,3.29,0.1158,0.00178119944043941,0.55029926335175,0.0053,0.788328729281768,0.0044,0.3399,0.1457,2.3329,78.83,0.44,55.03,0.53
"0.8",28,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5131,-0.0023,0.0038,0.45,0.1224,0.00189291637004623,0.595994475138122,0.0053,0.732504604051565,0.0047,0.3499,0.1624,2.1546,73.25,0.47,59.6,0.53
"0.8",28,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.423,0.0878,0.0036,17.19,0.1231,0.00184264128730262,0.524056169429098,0.0054,0.705225598526704,0.0049,0.3397,0.1457,2.3315,70.52,0.49,52.41,0.54
"0.8",28,"Large","Trd",8688,8688,0,-0.5108,-0.4816,0.0292,0.006,5.72,0.3186,0.00499054739674546,0.718116942909761,0.0048,0.450276243093923,0.0053,0.5637,0.3453,1.6325,45.03,0.53,71.81,0.48
"0.8",32,"Small","CITS",8688,8688,0,-0.0408,-0.0525,-0.0117,0.0034,28.68,0.1034,0.00159339956678924,0.566528545119705,0.0053,0.440492633517495,0.0053,0.3214,0.1397,2.3006,44.05,0.53,56.65,0.53
"0.8",32,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.043,-0.0022,0.0036,5.39,0.1139,0.0017232039385195,0.607044198895028,0.0052,0.398365561694291,0.0053,0.3375,0.1579,2.1374,39.84,0.53,60.7,0.52
"0.8",32,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0529,0.0937,0.0034,229.66,0.112,0.00164632953075079,0.540285451197053,0.0053,0.447168508287293,0.0053,0.3213,0.1398,2.2983,44.72,0.53,54.03,0.53
"0.8",32,"Small","Trd",8688,8688,0,-0.0408,-0.0219,0.0189,0.006,46.32,0.3082,0.00485227240583541,0.734346224677716,0.0047,0.266804788213628,0.0047,0.5548,0.3534,1.5699,26.68,0.47,73.43,0.47
"0.8",32,"Moderate","CITS",8688,8688,0,-0.3567,-0.3728,-0.0161,0.0034,4.51,0.1022,0.00163222770954965,0.564802025782689,0.0053,0.667587476979742,0.0051,0.3192,0.1405,2.2719,66.76,0.51,56.48,0.53
"0.8",32,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3617,-0.005,0.0036,1.4,0.1149,0.0017457298745927,0.61176335174954,0.0052,0.599792817679558,0.0053,0.3389,0.1588,2.1341,59.98,0.53,61.18,0.52
"0.8",32,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2673,0.0894,0.0034,25.06,0.1102,0.00168247300977867,0.548112338858195,0.0053,0.57078729281768,0.0053,0.3197,0.1406,2.2738,57.08,0.53,54.81,0.53
"0.8",32,"Moderate","Trd",8688,8688,0,-0.3567,-0.3376,0.0191,0.0061,5.35,0.3208,0.00482831917230732,0.725713627992634,0.0048,0.361418047882136,0.0052,0.5661,0.3503,1.616,36.14,0.52,72.57,0.48
"0.8",32,"Large","CITS",8688,8688,0,-0.5108,-0.527,-0.0162,0.0035,3.17,0.1043,0.00165913270783604,0.565492633517495,0.0053,0.803637200736648,0.0043,0.3226,0.14,2.3043,80.36,0.43,56.55,0.53
"0.8",32,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5203,-0.0095,0.0037,1.86,0.116,0.00177409655206603,0.60347605893186,0.0052,0.744244935543278,0.0047,0.3405,0.1589,2.1429,74.42,0.47,60.35,0.52
"0.8",32,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4222,0.0886,0.0035,17.35,0.1114,0.00170091856440412,0.538789134438306,0.0053,0.717196132596685,0.0048,0.3218,0.1402,2.2953,71.72,0.48,53.88,0.53
"0.8",32,"Large","Trd",8688,8688,0,-0.5108,-0.4902,0.0206,0.0063,4.03,0.3406,0.00535203068445316,0.718232044198895,0.0048,0.443139963167587,0.0053,0.5833,0.3523,1.6557,44.31,0.53,71.82,0.48
"0.8",36,"Small","CITS",8688,8688,0,-0.0408,-0.0522,-0.0114,0.0033,27.94,0.094,0.00147596400427628,0.573089318600368,0.0053,0.432435543278085,0.0053,0.3064,0.1357,2.2579,43.24,0.53,57.31,0.53
"0.8",36,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0496,-0.0088,0.0035,21.57,0.1058,0.00166166800034979,0.617058011049724,0.0052,0.388812154696133,0.0052,0.3251,0.1541,2.1097,38.88,0.52,61.71,0.52
"0.8",36,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0527,0.0935,0.0033,229.17,0.1025,0.00153680228468223,0.541666666666667,0.0053,0.441988950276243,0.0053,0.3062,0.1358,2.2548,44.2,0.53,54.17,0.53
"0.8",36,"Small","Trd",8688,8688,0,-0.0408,-0.0298,0.011,0.0062,26.96,0.3296,0.00503443794644541,0.740791896869245,0.0047,0.257711786372007,0.0047,0.574,0.3637,1.5782,25.77,0.47,74.08,0.47
"0.8",36,"Moderate","CITS",8688,8688,0,-0.3567,-0.3755,-0.0188,0.0033,5.27,0.0928,0.00142103674724905,0.569175874769797,0.0053,0.682550644567219,0.005,0.3041,0.1356,2.2426,68.26,0.5,56.92,0.53
"0.8",36,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3612,-0.0045,0.0035,1.26,0.1067,0.00161025020604105,0.609461325966851,0.0052,0.614295580110497,0.0052,0.3267,0.1535,2.1283,61.43,0.52,60.95,0.52
"0.8",36,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2698,0.0869,0.0033,24.36,0.0999,0.00148662967905019,0.55421270718232,0.0053,0.576427255985267,0.0053,0.304,0.1357,2.2402,57.64,0.53,55.42,0.53
"0.8",36,"Moderate","Trd",8688,8688,0,-0.3567,-0.3268,0.0299,0.0062,8.38,0.3395,0.00519859176858656,0.730662983425414,0.0048,0.343462246777164,0.0051,0.5819,0.3592,1.62,34.35,0.51,73.07,0.48
"0.8",36,"Large","CITS",8688,8688,0,-0.5108,-0.5263,-0.0155,0.0033,3.03,0.0946,0.0014576049722905,0.569636279926335,0.0053,0.812730202578269,0.0042,0.3072,0.1358,2.2622,81.27,0.42,56.96,0.53
"0.8",36,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5224,-0.0116,0.0035,2.27,0.107,0.00163821795620093,0.615216390423573,0.0052,0.761049723756906,0.0046,0.3269,0.1548,2.1118,76.1,0.46,61.52,0.52
"0.8",36,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4208,0.09,0.0033,17.62,0.1026,0.00154775196223514,0.552255985267035,0.0053,0.72847605893186,0.0048,0.3074,0.1359,2.262,72.85,0.48,55.23,0.53
"0.8",36,"Large","Trd",8688,8688,0,-0.5108,-0.4893,0.0215,0.0064,4.21,0.3549,0.0053086637004361,0.718922651933702,0.0048,0.428061694290976,0.0053,0.5953,0.3613,1.6477,42.81,0.53,71.89,0.48
"0.8",40,"Small","CITS",8688,8688,0,-0.0408,-0.0513,-0.0105,0.003,25.74,0.0801,0.00125815174187115,0.594613259668508,0.0053,0.408494475138122,0.0053,0.2829,0.1307,2.1645,40.85,0.53,59.46,0.53
"0.8",40,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.044,-0.0032,0.0033,7.84,0.0971,0.00147030928540402,0.623388581952118,0.0052,0.384093001841621,0.0052,0.3115,0.1503,2.0725,38.41,0.52,62.34,0.52
"0.8",40,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0536,0.0944,0.003,231.37,0.0888,0.00135361498838711,0.567449355432781,0.0053,0.415630755064457,0.0053,0.2826,0.1306,2.1639,41.56,0.53,56.74,0.53
"0.8",40,"Small","Trd",8688,8688,0,-0.0408,-0.0276,0.0132,0.0064,32.35,0.3556,0.00542736583833386,0.726864640883978,0.0048,0.273710865561694,0.0048,0.5962,0.3659,1.6294,27.37,0.48,72.69,0.48
"0.8",40,"Moderate","CITS",8688,8688,0,-0.3567,-0.3704,-0.0137,0.0031,3.84,0.084,0.00127926242673458,0.58609576427256,0.0053,0.686579189686924,0.005,0.2895,0.1313,2.2049,68.66,0.5,58.61,0.53
"0.8",40,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3553,0.0014,0.0034,0.39,0.1012,0.00155543897766438,0.619475138121547,0.0052,0.612569060773481,0.0052,0.3181,0.151,2.1066,61.26,0.52,61.95,0.52
"0.8",40,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2653,0.0914,0.0031,25.62,0.0922,0.00135587207669934,0.5625,0.0053,0.574930939226519,0.0053,0.2895,0.1314,2.2032,57.49,0.53,56.25,0.53
"0.8",40,"Moderate","Trd",8688,8688,0,-0.3567,-0.3337,0.023,0.0066,6.45,0.3804,0.00574338806119127,0.707757826887661,0.0049,0.362338858195212,0.0052,0.6164,0.3632,1.6971,36.23,0.52,70.78,0.49
"0.8",40,"Large","CITS",8688,8688,0,-0.5108,-0.5346,-0.0238,0.0031,4.66,0.0841,0.00129664661133085,0.590009208103131,0.0053,0.845649171270718,0.0039,0.289,0.1321,2.1877,84.56,0.39,59,0.53
"0.8",40,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5233,-0.0125,0.0034,2.45,0.0993,0.00152329325901839,0.627302025782689,0.0052,0.777163904235727,0.0045,0.3148,0.1514,2.0793,77.72,0.45,62.73,0.52
"0.8",40,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4294,0.0814,0.0031,15.94,0.0901,0.00134162281452623,0.566758747697974,0.0053,0.752762430939227,0.0046,0.2889,0.1322,2.1853,75.28,0.46,56.68,0.53
"0.8",40,"Large","Trd",8688,8688,0,-0.5108,-0.5045,0.0063,0.0066,1.23,0.3832,0.00588696165641314,0.709139042357274,0.0049,0.44267955801105,0.0053,0.6191,0.3622,1.7093,44.27,0.53,70.91,0.49
"0.8",44,"Small","CITS",8688,8688,0,-0.0408,-0.0514,-0.0106,0.0029,25.98,0.0757,0.00119366832359008,0.610382136279926,0.0052,0.398825966850829,0.0053,0.2749,0.1275,2.1561,39.88,0.53,61.04,0.52
"0.8",44,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0436,-0.0028,0.0033,6.86,0.0931,0.00140646358806579,0.620395948434622,0.0052,0.384323204419889,0.0052,0.3052,0.1467,2.0804,38.43,0.52,62.04,0.52
"0.8",44,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0539,0.0947,0.003,232.11,0.0846,0.00127723501575794,0.574125230202578,0.0053,0.407803867403315,0.0053,0.275,0.1275,2.1569,40.78,0.53,57.41,0.53
"0.8",44,"Small","Trd",8688,8688,0,-0.0408,-0.0372,0.0036,0.0065,8.82,0.3633,0.00570111148137243,0.719613259668508,0.0048,0.283034069981584,0.0048,0.6028,0.3595,1.6768,28.3,0.48,71.96,0.48
"0.8",44,"Moderate","CITS",8688,8688,0,-0.3567,-0.3726,-0.0159,0.003,4.46,0.0781,0.00122844381117338,0.59518876611418,0.0053,0.703729281767956,0.0049,0.2791,0.1277,2.1856,70.37,0.49,59.52,0.53
"0.8",44,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3626,-0.0059,0.0033,1.65,0.0957,0.00145485589900336,0.624539594843462,0.0052,0.626841620626151,0.0052,0.3092,0.1476,2.0949,62.68,0.52,62.45,0.52
"0.8",44,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2676,0.0891,0.003,24.98,0.0854,0.00128075510564136,0.571132596685083,0.0053,0.58298802946593,0.0053,0.2784,0.1277,2.1801,58.3,0.53,57.11,0.53
"0.8",44,"Moderate","Trd",8688,8688,0,-0.3567,-0.3454,0.0113,0.0065,3.17,0.3678,0.00551064722091502,0.710750460405157,0.0049,0.375115101289134,0.0052,0.6064,0.3541,1.7125,37.51,0.52,71.08,0.49
"0.8",44,"Large","CITS",8688,8688,0,-0.5108,-0.5257,-0.0149,0.003,2.92,0.0763,0.00119368715316136,0.611533149171271,0.0052,0.853130755064457,0.0038,0.2758,0.1282,2.1513,85.31,0.38,61.15,0.52
"0.8",44,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5209,-0.0101,0.0033,1.98,0.0934,0.00141273114943538,0.627417127071823,0.0052,0.781652854511971,0.0044,0.3055,0.1485,2.0572,78.17,0.44,62.74,0.52
"0.8",44,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4205,0.0903,0.003,17.68,0.0844,0.00125330516495288,0.566758747697974,0.0053,0.751726519337017,0.0046,0.2762,0.1283,2.1528,75.17,0.46,56.68,0.53
"0.8",44,"Large","Trd",8688,8688,0,-0.5108,-0.5007,0.0101,0.0067,1.98,0.3849,0.00586064095606082,0.703268876611418,0.0049,0.447398710865562,0.0053,0.6204,0.3569,1.7383,44.74,0.53,70.33,0.49
"0.8",48,"Small","CITS",8688,8688,0,-0.0408,-0.0532,-0.0124,0.0029,30.39,0.0732,0.0011808266811653,0.607159300184162,0.0052,0.401012891344383,0.0053,0.2702,0.1246,2.1685,40.1,0.53,60.72,0.52
"0.8",48,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0456,-0.0048,0.0032,11.76,0.0898,0.00137317810879594,0.632366482504604,0.0052,0.373503683241252,0.0052,0.2996,0.1446,2.0719,37.35,0.52,63.24,0.52
"0.8",48,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0521,0.0929,0.0029,227.7,0.082,0.00124746856076556,0.575276243093923,0.0053,0.404926335174954,0.0053,0.2709,0.1247,2.1724,40.49,0.53,57.53,0.53
"0.8",48,"Small","Trd",8688,8688,0,-0.0408,-0.0284,0.0124,0.0065,30.39,0.3633,0.0054806147202718,0.713858195211786,0.0048,0.28372467771639,0.0048,0.6027,0.3528,1.7083,28.37,0.48,71.39,0.48
"0.8",48,"Moderate","CITS",8688,8688,0,-0.3567,-0.3739,-0.0172,0.0028,4.82,0.0688,0.00107353242491502,0.613950276243094,0.0052,0.723987108655617,0.0048,0.2617,0.1237,2.1156,72.4,0.48,61.4,0.52
"0.8",48,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3635,-0.0068,0.0032,1.91,0.0907,0.00137987126196635,0.628453038674033,0.0052,0.636164825046041,0.0052,0.3011,0.1441,2.0895,63.62,0.52,62.85,0.52
"0.8",48,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2685,0.0882,0.0028,24.73,0.0764,0.00115945846002023,0.587937384898711,0.0053,0.595418968692449,0.0053,0.262,0.1238,2.1163,59.54,0.53,58.79,0.53
"0.8",48,"Moderate","Trd",8688,8688,0,-0.3567,-0.3429,0.0138,0.0065,3.87,0.3634,0.00557176385520019,0.705110497237569,0.0049,0.368899631675875,0.0052,0.6027,0.3464,1.7399,36.89,0.52,70.51,0.49
"0.8",48,"Large","CITS",8688,8688,0,-0.5108,-0.5256,-0.0148,0.0028,2.9,0.0703,0.00110369065464273,0.607734806629834,0.0052,0.868093922651934,0.0036,0.2647,0.1242,2.1312,86.81,0.36,60.77,0.52
"0.8",48,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5158,-0.005,0.0032,0.98,0.0884,0.00135791800148857,0.635128913443831,0.0052,0.791551565377532,0.0044,0.2973,0.144,2.0646,79.16,0.44,63.51,0.52
"0.8",48,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4204,0.0904,0.0028,17.7,0.0779,0.00115373995223051,0.577923572744015,0.0053,0.770718232044199,0.0045,0.2641,0.1243,2.1247,77.07,0.45,57.79,0.53
"0.8",48,"Large","Trd",8688,8688,0,-0.5108,-0.4983,0.0125,0.0066,2.45,0.381,0.00585959453610227,0.691528545119705,0.005,0.459254143646409,0.0053,0.6172,0.3461,1.7833,45.93,0.53,69.15,0.5
"0.8",52,"Small","CITS",8688,8688,0,-0.0408,-0.0535,-0.0127,0.0027,31.13,0.0638,0.000961351690114399,0.615561694290976,0.0052,0.389502762430939,0.0052,0.2522,0.1199,2.1034,38.95,0.52,61.56,0.52
"0.8",52,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.045,-0.0042,0.0031,10.29,0.0851,0.00128589047414504,0.62914364640884,0.0052,0.373848987108656,0.0052,0.2917,0.1409,2.0703,37.38,0.52,62.91,0.52
"0.8",52,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.052,0.0928,0.0027,227.45,0.0722,0.0010652757037254,0.582182320441989,0.0053,0.395718232044199,0.0052,0.2522,0.1199,2.1034,39.57,0.52,58.22,0.53
"0.8",52,"Small","Trd",8688,8688,0,-0.0408,-0.0298,0.011,0.0066,26.96,0.3735,0.0057546471827836,0.7048802946593,0.0049,0.295004604051565,0.0049,0.6111,0.3506,1.743,29.5,0.49,70.49,0.49
"0.8",52,"Moderate","CITS",8688,8688,0,-0.3567,-0.373,-0.0163,0.0027,4.57,0.0634,0.000972803285128914,0.625690607734807,0.0052,0.731238489871087,0.0048,0.2512,0.1207,2.0812,73.12,0.48,62.57,0.52
"0.8",52,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3635,-0.0068,0.0031,1.91,0.0853,0.00128519891263372,0.629719152854512,0.0052,0.644337016574586,0.0051,0.292,0.141,2.0709,64.43,0.51,62.97,0.52
"0.8",52,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2673,0.0894,0.0027,25.06,0.0712,0.00105426412317181,0.586210865561694,0.0053,0.59231123388582,0.0053,0.2515,0.1206,2.0854,59.23,0.53,58.62,0.53
"0.8",52,"Moderate","Trd",8688,8688,0,-0.3567,-0.3455,0.0112,0.0068,3.14,0.4006,0.00615042531680335,0.685888581952118,0.005,0.39341620626151,0.0052,0.6329,0.3487,1.815,39.34,0.52,68.59,0.5
"0.8",52,"Large","CITS",8688,8688,0,-0.5108,-0.5239,-0.0131,0.0027,2.56,0.0639,0.0010017720895921,0.616252302025783,0.0052,0.880755064456722,0.0035,0.2525,0.1195,2.113,88.08,0.35,61.63,0.52
"0.8",52,"Large","CITS_0.4_constant",8688,8688,0,-0.5108,-0.5159,-0.0051,0.0031,1,0.0842,0.00128643528596794,0.635013812154696,0.0052,0.806744935543278,0.0042,0.2901,0.1407,2.0618,80.67,0.42,63.5,0.52
"0.8",52,"Large","CITS_spill_3pct",8688,8688,0,-0.5108,-0.4191,0.0917,0.0027,17.95,0.0721,0.00108404809515972,0.584829650092081,0.0053,0.783609576427256,0.0044,0.2523,0.1195,2.1113,78.36,0.44,58.48,0.53
"0.8",52,"Large","Trd",8688,8688,0,-0.5108,-0.5047,0.0061,0.0068,1.19,0.4069,0.00635403960863398,0.675759668508287,0.005,0.465354511970534,0.0054,0.6379,0.3486,1.8299,46.54,0.54,67.58,0.5
"0.8",56,"Small","CITS",8688,8688,0,-0.0408,-0.0527,-0.0119,0.0026,29.17,0.0611,0.000959234667615356,0.617633517495396,0.0052,0.396063535911602,0.0052,0.2469,0.1166,2.1175,39.61,0.52,61.76,0.52
"0.8",56,"Small","CITS_0.4_constant",8688,8688,0,-0.0408,-0.0418,-0.001,0.0031,2.45,0.0818,0.00123754398975889,0.633402394106814,0.0052,0.370280847145488,0.0052,0.286,0.1376,2.0785,37.03,0.52,63.34,0.52
"0.8",56,"Small","CITS_spill_3pct",8688,8688,0,-0.0408,0.0527,0.0935,0.0026,229.17,0.0696,0.00104231419625533,0.581261510128913,0.0053,0.396754143646409,0.0052,0.2468,0.1165,2.1185,39.68,0.52,58.13,0.53
"0.8",56,"Small","Trd",8688,8688,0,-0.0408,-0.0238,0.017,0.0067,41.67,0.3872,0.00591497730914911,0.691873848987109,0.005,0.308816758747698,0.005,0.6221,0.3477,1.7892,30.88,0.5,69.19,0.5
"0.8",56,"Moderate","CITS",8688,8688,0,-0.3567,-0.3718,-0.0151,0.0026,4.23,0.0601,0.000917127263533245,0.61671270718232,0.0052,0.738029465930018,0.0047,0.2447,0.1172,2.0879,73.8,0.47,61.67,0.52
"0.8",56,"Moderate","CITS_0.4_constant",8688,8688,0,-0.3567,-0.3618,-0.0051,0.003,1.43,0.0797,0.0011915750484996,0.632596685082873,0.0052,0.649286372007366,0.0051,0.2823,0.1378,2.0486,64.93,0.51,63.26,0.52
"0.8",56,"Moderate","CITS_spill_3pct",8688,8688,0,-0.3567,-0.2661,0.0906,0.0026,25.4,0.0679,0.00098806838351585,0.576312154696133,0.0053,0.594267955801105,0.0053,0.2444,0.1171,2.0871,59.43,0.53,57.63,0.53
"0.8",56,"Moderate","Trd",8688,8688,0,-0.3567,-0.3453,0.0114,0.0068,3.2,0.3982,0.00610891522395449,0.678982504604052,0.005,0.399976979742173,0.0053,0.631,0.3436,1.8364,40,0.53,67.9,0.5
"0.8",56,"Large","CITS",8688,8688,0,-0.5108,-0.5272,-0.0164,0.0026,3.21,0.061,0.000946380123214754,0.615216390423573,0.0052,0.893531307550645,0.0033,0.2465,0.117,2.1068,89.35,0.33,61.52,0.52
